0	0.249444
1	0.107623
2	0.037132
3	0.012296
4	0.005707
5	0.001972
6	0.000737
7	0.000308
8	0.000293
9	0.000239
10	0.000201
11	0.000236
12	0.000209
13	0.000194
14	0.000247
15	0.000334
16	0.000296
17	0.000144
18	0.000171
19	0.000232
20	0.000270
21	0.000198
22	0.000167
23	0.000190
24	0.000308
25	0.000293
26	0.000274
27	0.000346
28	0.000308
29	0.000274
30	0.000338
31	0.000319
32	0.000243
33	0.000156
34	0.000175
35	0.000255
36	0.000190
37	0.000194
38	0.000201
39	0.000190
40	0.000338
41	0.000353
42	0.000285
43	0.000285
44	0.000239
45	0.000247
46	0.000331
47	0.000353
48	0.000323
49	0.000228
50	0.000209
51	0.000213
52	0.000258
53	0.000300
54	0.000315
55	0.000323
56	0.000266
57	0.000353
58	0.000323
59	0.000232
60	0.000319
61	0.000342
62	0.000334
63	0.000395
64	0.000331
65	0.000251
66	0.000281
67	0.000289
68	0.000224
69	0.000118
70	0.000171
71	0.000262
72	0.000285
73	0.000319
74	0.000243
75	0.000239
76	0.000232
77	0.000239
78	0.000319
79	0.000388
80	0.000274
81	0.000304
82	0.000327
83	0.000361
84	0.000262
85	0.000327
86	0.000338
87	0.000220
88	0.000224
89	0.000228
90	0.000201
91	0.000285
92	0.000266
93	0.000224
94	0.000220
95	0.000243
96	0.000152
97	0.000182
98	0.000220
99	0.000232
100	0.000296
101	0.000266
102	0.000167
103	0.000110
104	0.000152
105	0.000205
106	0.000323
107	0.000239
108	0.000239
109	0.000277
110	0.000213
111	0.000228
112	0.000251
113	0.000243
114	0.000228
115	0.000285
116	0.000315
117	0.000255
118	0.000224
119	0.000277
120	0.000281
121	0.000258
122	0.000334
123	0.000247
124	0.000247
125	0.000255
126	0.000190
127	0.000156
128	0.000190
129	0.000156
130	0.000137
131	0.000152
132	0.000190
133	0.000262
134	0.000323
135	0.000289
136	0.000228
137	0.000243
138	0.000171
139	0.000175
140	0.000239
141	0.000262
142	0.000247
143	0.000262
144	0.000205
145	0.000220
146	0.000182
147	0.000228
148	0.000277
149	0.000243
150	0.000179
151	0.000217
152	0.000266
153	0.000251
154	0.000247
155	0.000205
156	0.000209
157	0.000171
158	0.000152
159	0.000167
160	0.000224
161	0.000190
162	0.000251
163	0.000247
164	0.000266
165	0.000236
166	0.000274
167	0.000228
168	0.000213
169	0.000243
170	0.000274
171	0.000247
172	0.000213
173	0.000217
174	0.000274
175	0.000315
176	0.000224
177	0.000175
178	0.000213
179	0.000342
180	0.000300
181	0.000258
182	0.000198
183	0.000224
184	0.000262
185	0.000220
186	0.000270
187	0.000319
188	0.000270
189	0.000205
190	0.000289
191	0.000285
192	0.000293
193	0.000304
194	0.000312
195	0.000270
196	0.000277
197	0.000224
198	0.000205
199	0.000179
200	0.000179
201	0.000194
202	0.000201
203	0.000182
204	0.000232
205	0.000190
206	0.000201
207	0.000198
208	0.000274
209	0.000369
210	0.000410
211	0.000350
212	0.000266
213	0.000232
214	0.000137
215	0.000144
216	0.000182
217	0.000213
218	0.000236
219	0.000296
220	0.000239
221	0.000220
222	0.000255
223	0.000186
224	0.000175
225	0.000163
226	0.000194
227	0.000220
228	0.000239
229	0.000270
230	0.000190
231	0.000220
232	0.000239
233	0.000270
234	0.000251
235	0.000232
236	0.000209
237	0.000277
238	0.000285
239	0.000285
240	0.000232
241	0.000201
242	0.000228
243	0.000167
244	0.000148
245	0.000141
246	0.000167
247	0.000190
248	0.000182
249	0.000213
250	0.000179
251	0.000152
252	0.000160
253	0.000224
254	0.000384
255	0.000574
